statecode,dates,confirmed,recovered,tested,other,deceased,vaccinated1,vaccinated2
TN,12-08-2021,13638,13179,1114944,0,198,1240203,290461
TN,13-08-2021,13586,13158,1114007,0,202,1186769,274897
TN,14-08-2021,13533,13185,1108988,0,207,1231540,279650
TN,15-08-2021,13473,13220,1123408,0,202,1218137,277635
TN,16-08-2021,13395,13245,1106275,0,207,1288143,289890
TN,17-08-2021,13306,13232,1106131,0,212,1327338,303332
TN,18-08-2021,13139,13223,1100679,0,215,1400256,336246
TN,19-08-2021,12899,13223,1102324,0,211,1471889,374401
TN,20-08-2021,12634,13223,1105937,0,201,1375503,376954
TN,21-08-2021,12370,13216,1104844,0,190,1300524,451865
TN,22-08-2021,12104,13201,1085802,0,190,1341276,500722
TN,23-08-2021,11857,13153,1101301,0,187,1343411,573181
TN,24-08-2021,11638,13078,1101488,0,182,1405811,618519
TN,25-08-2021,11414,12967,1101134,0,178,1486919,657293
TN,26-08-2021,11271,12891,1099872,0,175,1664127,741406
TN,27-08-2021,11145,12797,1099182,0,172,1909154,830254
TN,28-08-2021,11044,12706,1103199,0,170,1676893,694371
TN,29-08-2021,10952,12632,1109566,0,169,2118923,861138
TN,30-08-2021,10871,12508,1107446,0,165,2236297,854388
TN,31-08-2021,10798,12391,1107547,0,160,2373418,859669
TN,01-09-2021,10734,12313,1105280,0,153,2517702,852831
TN,02-09-2021,10737,12181,1104892,0,147,2574070,799721
TN,03-09-2021,10763,12045,1103147,0,145,2635855,758591
TN,04-09-2021,10787,11887,1101148,0,144,3067786,900415
TN,05-09-2021,10841,11741,1101293,0,140,2750936,746274
TN,06-09-2021,10874,11566,1105954,0,137,2703410,737568
TN,07-09-2021,10906,11417,1110152,0,134,2634554,734558
TN,08-09-2021,10984,11292,1115737,0,132,2469688,734861
TN,09-09-2021,11018,11142,1115409,0,133,2267960,728652
TN,10-09-2021,11081,11008,1112864,0,139,1973194,679305
TN,11-09-2021,11145,10915,1110256,0,146,1668691,622766
TN,12-09-2021,11161,10820,1103944,0,150,3029096,963833
TN,13-09-2021,11185,10765,1101919,0,154,3150633,982023
TN,14-09-2021,11232,10726,1099005,0,162,3192370,1028338
TN,15-09-2021,11303,10674,1089442,0,173,3186083,1040999
TN,16-09-2021,11400,10688,1082968,0,177,3176958,1056603
TN,17-09-2021,11438,10730,1081575,0,169,3301767,1159926
TN,18-09-2021,11452,10794,1079127,0,164,3304619,1199050
TN,19-09-2021,11541,10876,1080170,0,169,2626282,1284813
TN,20-09-2021,11622,10990,1079620,0,170,2271693,1232564
TN,21-09-2021,11678,11072,1077483,0,162,1971152,1151760
TN,22-09-2021,11702,11157,1078545,0,154,1808711,1106857
TN,23-09-2021,11754,11233,1084881,0,156,1710464,1090399
TN,24-09-2021,11818,11299,1086152,0,166,1581414,1058914
TN,25-09-2021,11889,11353,1086467,0,166,1550224,1064380
TN,26-09-2021,11886,11417,1084862,0,153,1722305,1423646
TN,27-09-2021,11882,11456,1083708,0,149,1739576,1458385
TN,28-09-2021,11865,11480,1084274,0,147,1784946,1502013
TN,29-09-2021,11807,11492,1084150,0,150,1819236,1544075
TN,30-09-2021,11674,11494,1077420,0,151,1893104,1614880
TN,01-10-2021,11538,11486,1073174,0,149,1948305,1651268
TN,02-10-2021,11392,11458,1068539,0,151,1939107,1606477
TN,03-10-2021,11229,11382,1063704,0,160,1627606,1366469
TN,04-10-2021,11039,11279,1060573,0,157,1598540,1349628
TN,05-10-2021,10858,11184,1056583,0,156,1572358,1334638
TN,06-10-2021,10666,11064,1050243,0,157,1524205,1306283
TN,07-10-2021,10444,10925,1042762,0,156,1426830,1232778
TN,08-10-2021,10206,10775,1032288,0,151,1346211,1163512
TN,09-10-2021,9972,10625,1024296,0,141,1323222,1153714
TN,10-10-2021,9770,10479,1013977,0,133,1405422,1395050
TN,11-10-2021,9606,10348,1005064,0,130,1422736,1421918
TN,12-10-2021,9446,10221,81139,0,132,1409611,1416461
TN,13-10-2021,9294,10155,989311,0,126,1410630,1425139
TN,14-10-2021,9163,10106,980888,0,119,1354691,1371210
TN,15-10-2021,9049,10075,973293,0,115,1306196,1323890
TN,16-10-2021,8938,10052,959681,0,116,1319678,1376319
TN,17-10-2021,8827,10027,947903,0,116,467532,579704
TN,18-10-2021,8716,10022,934853,0,116,454517,658319
TN,19-10-2021,8606,10008,1836892,0,114,431832,685675
TN,20-10-2021,8496,9973,912141,0,115,688348,717490
TN,21-10-2021,8401,9947,904538,0,115,937574,815573
TN,22-10-2021,8308,9897,898351,0,118,957445,885467
TN,23-10-2021,8215,9837,893258,0,120,1487001,1929313
TN,24-10-2021,8124,9784,889122,0,120,1541613,1999510
TN,25-10-2021,8044,9702,885036,0,121,1519290,1953619
TN,26-10-2021,7955,9621,880563,0,120,1529703,1969238
TN,27-10-2021,7860,9518,873357,0,112,1253091,1960242
TN,28-10-2021,7757,9392,866372,0,104,1028751,1934064
TN,29-10-2021,7644,9229,859883,0,96,1018445,1907788
TN,30-10-2021,7525,9027,858780,0,93,813007,1614358
TN,31-10-2021,7407,8852,858304,0,97,788134,1578082
TR,06-04-2020,1,0,0,0,0,0,0
TR,10-04-2020,2,0,0,0,0,0,0
TR,11-04-2020,2,0,337,0,0,0,0
TR,15-04-2020,1,1,738,0,0,0,0
TR,16-04-2020,1,1,762,0,0,0,0
TR,21-04-2020,0,1,2267,0,0,0,0
TR,22-04-2020,0,0,2477,0,0,0,0
TR,23-04-2020,0,1,2453,0,0,0,0
TR,30-04-2020,1,0,0,0,0,0,0
TR,01-05-2020,1,0,1613,0,0,0,0
TR,02-05-2020,3,0,1740,0,0,0,0
TR,03-05-2020,15,0,1947,0,0,0,0
TR,04-05-2020,28,0,2179,0,0,0,0
TR,05-05-2020,41,0,2635,0,0,0,0
TR,06-05-2020,63,0,3013,0,0,0,0
TR,07-05-2020,86,0,3702,0,0,0,0
TR,08-05-2020,116,0,2620,0,0,0,0
TR,09-05-2020,131,0,3385,0,0,0,0
TR,10-05-2020,135,0,3929,0,0,0,0
TR,11-05-2020,122,0,4202,0,0,0,0
TR,12-05-2020,111,0,4494,0,0,0,0
TR,13-05-2020,90,0,4918,0,0,0,0
TR,14-05-2020,67,27,4887,0,0,0,0
TR,15-05-2020,37,40,5113,0,0,0,0
TR,16-05-2020,31,62,4838,0,0,0,0
TR,17-05-2020,13,83,4659,0,0,0,0
TR,18-05-2020,13,87,4690,0,0,0,0
TR,19-05-2020,19,114,4739,0,0,0,0
TR,20-05-2020,18,114,4676,0,0,0,0
TR,21-05-2020,19,119,5069,0,0,0,0
TR,22-05-2020,19,110,5160,0,0,0,0
TR,23-05-2020,24,88,5559,0,0,0,0
TR,24-05-2020,29,80,5528,0,0,0,0
TR,25-05-2020,33,76,6585,0,0,0,0
TR,26-05-2020,59,49,6966,0,0,0,0
TR,27-05-2020,69,49,7442,0,0,0,0
TR,28-05-2020,69,19,7253,0,0,0,0
TR,29-05-2020,79,15,7682,0,0,0,0
TR,30-05-2020,80,20,7639,0,0,0,0
TR,31-05-2020,122,8,8197,0,0,0,0
TR,01-06-2020,225,8,7489,0,0,0,0
TR,02-06-2020,239,8,7017,0,0,0,0
TR,03-06-2020,380,8,7217,0,0,0,0
TR,04-06-2020,402,6,7012,0,0,0,0
TR,05-06-2020,440,6,6897,0,0,0,0
TR,06-06-2020,478,1,6955,0,0,0,0
TR,07-06-2020,486,19,7788,0,0,0,0
TR,08-06-2020,417,19,9093,0,0,0,0
TR,09-06-2020,395,19,9506,0,1,0,0
TR,10-06-2020,275,66,9546,0,1,0,0
TR,11-06-2020,276,105,10251,0,1,0,0
TR,12-06-2020,269,105,8537,0,1,0,0
TR,13-06-2020,297,142,10641,0,1,0,0
TR,14-06-2020,277,241,10752,0,1,0,0
TR,15-06-2020,249,241,10230,0,1,0,0
TR,16-06-2020,224,364,10636,0,0,0,0
TR,17-06-2020,236,317,10241,0,0,0,0
TR,18-06-2020,232,361,10106,0,0,0,0
TR,19-06-2020,218,379,11915,0,0,0,0
TR,20-06-2020,143,365,9933,0,0,0,0
TR,21-06-2020,145,326,8968,0,0,0,0
TR,22-06-2020,151,349,8352,0,0,0,0
TR,23-06-2020,173,251,7693,0,0,0,0
TR,24-06-2020,130,348,7485,0,0,0,0
TR,25-06-2020,141,387,7530,0,0,0,0
TR,26-06-2020,149,405,7447,0,0,0,0
TR,27-06-2020,150,398,7289,0,0,0,0
TR,28-06-2020,127,327,7295,0,0,0,0
TR,29-06-2020,145,310,7329,0,0,0,0
TR,30-06-2020,130,285,7577,0,0,0,0
TR,01-07-2020,138,189,7796,0,0,0,0
TR,02-07-2020,145,120,8230,0,0,0,0
TR,03-07-2020,203,137,8435,0,0,0,0
TR,04-07-2020,219,124,8697,0,0,0,0
TR,05-07-2020,230,120,9060,0,0,0,0
TR,06-07-2020,307,127,9694,13,0,0,0
TR,07-07-2020,323,156,9752,13,0,0,0
TR,08-07-2020,372,231,10092,13,0,0,0
TR,09-07-2020,349,192,10184,13,0,0,0
TR,10-07-2020,398,173,10795,13,0,0,0
TR,11-07-2020,404,173,11740,14,1,0,0
TR,12-07-2020,486,215,12015,14,1,0,0
TR,13-07-2020,401,256,13153,1,1,0,0
TR,14-07-2020,467,290,14447,1,1,0,0
TR,15-07-2020,508,280,16672,1,2,0,0
TR,16-07-2020,590,299,17889,1,2,0,0
TR,17-07-2020,566,312,18042,1,2,0,0
TR,18-07-2020,706,360,23427,0,3,0,0
TR,19-07-2020,824,338,25937,0,3,0,0
TR,20-07-2020,1000,370,27954,0,5,0,0
TR,21-07-2020,1162,388,30369,0,6,0,0
TR,22-07-2020,1190,429,30956,4,6,0,0
TR,23-07-2020,1298,435,32414,4,7,0,0
TR,24-07-2020,1280,447,34014,4,8,0,0
TR,25-07-2020,1214,475,30378,4,6,0,0
TR,26-07-2020,1028,603,28810,4,8,0,0
TR,27-07-2020,973,622,28110,4,10,0,0
TR,28-07-2020,942,695,29831,4,13,0,0
TR,29-07-2020,1032,645,33113,0,12,0,0
TR,30-07-2020,1045,890,35898,0,11,0,0
TR,31-07-2020,1219,1196,39349,0,10,0,0
TR,01-08-2020,1366,1253,40735,0,12,0,0
TR,02-08-2020,1470,1243,42584,0,14,0,0
TR,04-08-2020,1233,1054,35350,0,7,0,0
TR,05-08-2020,1139,1047,31466,0,9,0,0
TR,06-08-2020,1018,831,26852,0,10,0,0
TR,07-08-2020,872,533,22434,0,15,0,0
TR,08-08-2020,766,621,20269,0,14,0,0
TR,09-08-2020,772,571,19253,0,14,0,0
TR,10-08-2020,834,838,21320,0,15,0,0
TR,11-08-2020,867,981,20898,0,15,0,0
TR,12-08-2020,855,1113,20317,0,13,0,0
TR,13-08-2020,878,1119,20186,0,13,0,0
TR,14-08-2020,914,1155,20462,0,10,0,0
TR,15-08-2020,935,1004,20679,0,13,0,0
TR,16-08-2020,915,975,19044,0,14,0,0
TR,17-08-2020,996,843,18785,0,17,0,0
TR,18-08-2020,1037,748,18841,0,19,0,0
TR,19-08-2020,1163,659,19838,0,22,0,0
TR,20-08-2020,1232,653,20038,0,21,0,0
TR,21-08-2020,1324,636,19983,0,23,0,0
TR,22-08-2020,1437,973,20631,0,20,0,0
TR,23-08-2020,1641,1031,22120,0,17,0,0
TR,24-08-2020,1698,1055,22824,0,14,0,0
TR,25-08-2020,1786,1010,23333,1,17,0,0
TR,26-08-2020,1879,1077,23654,1,18,0,0
TR,27-08-2020,2074,1132,25161,1,20,0,0
TR,28-08-2020,2327,1188,26660,1,20,0,0
TR,29-08-2020,2490,976,26905,1,24,0,0
TR,30-08-2020,2606,1050,27175,1,26,0,0
TR,31-08-2020,2727,1092,27557,1,30,0,0
TR,01-09-2020,2943,1240,26900,1,34,0,0
TR,02-09-2020,3180,1273,26294,1,35,0,0
TR,03-09-2020,3385,1336,26921,1,41,0,0
TR,04-09-2020,3400,1373,26645,1,40,0,0
TR,05-09-2020,3648,1446,27614,2,42,0,0
TR,06-09-2020,3804,1513,28824,2,46,0,0
TR,07-09-2020,3882,1615,29316,3,46,0,0
TR,08-09-2020,4001,1688,30559,2,39,0,0
TR,09-09-2020,4017,1806,30971,2,43,0,0
TR,10-09-2020,3962,1960,31018,2,41,0,0
TR,11-09-2020,3997,2043,31563,2,43,0,0
TR,12-09-2020,3776,2251,31359,1,46,0,0
TR,13-09-2020,3802,2387,30743,1,50,0,0
TR,14-09-2020,3658,2488,30885,0,51,0,0
TR,15-09-2020,3561,2583,30928,0,55,0,0
TR,16-09-2020,3433,2782,31080,0,56,0,0
TR,17-09-2020,3425,2963,31102,0,55,0,0
TR,18-09-2020,3139,3304,29378,0,56,0,0
TR,19-09-2020,3204,3408,28376,0,53,0,0
TR,20-09-2020,3100,3655,28511,1,45,0,0
TR,21-09-2020,3088,3905,27505,1,45,0,0
TR,22-09-2020,3116,3935,26792,1,41,0,0
TR,23-09-2020,3166,4028,26833,1,33,0,0
TR,24-09-2020,3090,3999,26781,1,35,0,0
TR,25-09-2020,3158,3905,27001,1,34,0,0
TR,26-09-2020,2901,3827,26116,1,30,0,0
TR,27-09-2020,2696,3582,24425,0,28,0,0
TR,28-09-2020,2646,3495,23713,0,25,0,0
TR,29-09-2020,2519,3320,23212,0,25,0,0
TR,30-09-2020,2396,3206,21837,0,24,0,0
TR,01-10-2020,2277,3114,19985,0,23,0,0
TR,02-10-2020,2232,3109,19422,0,21,0,0
TR,03-10-2020,2144,2905,18293,0,21,0,0
TR,04-10-2020,2146,3018,17830,0,23,0,0
TR,05-10-2020,2112,2917,17326,0,26,0,0
TR,06-10-2020,1955,2928,16604,0,25,0,0
TR,07-10-2020,1811,2985,16016,0,24,0,0
TR,08-10-2020,1693,2974,15063,0,21,0,0
TR,09-10-2020,1620,2878,14655,0,25,0,0
TR,10-10-2020,1601,2904,15154,0,24,0,0
TR,11-10-2020,1478,2676,15941,0,22,0,0
TR,12-10-2020,1428,2527,16574,0,17,0,0
TR,13-10-2020,1370,2492,16691,0,16,0,0
TR,14-10-2020,1314,2364,16887,0,17,0,0
TR,15-10-2020,1272,2328,17400,0,15,0,0
TR,16-10-2020,1211,2291,17708,0,12,0,0
TR,17-10-2020,1174,2234,17408,0,13,0,0
TR,18-10-2020,1116,2136,17031,0,14,0,0
TR,19-10-2020,1092,2147,17199,0,15,0,0
TR,20-10-2020,1010,2125,16883,0,14,0,0
TR,21-10-2020,941,1972,16759,0,14,0,0
TR,22-10-2020,894,1858,17195,0,15,0,0
TR,23-10-2020,877,1737,16733,0,16,0,0
TR,24-10-2020,808,1705,17342,0,14,0,0
TR,25-10-2020,753,1664,16698,0,14,0,0
TR,26-10-2020,704,1519,15511,0,12,0,0
TR,27-10-2020,605,1405,14043,0,13,0,0
TR,28-10-2020,653,1342,13896,0,12,0,0
TR,29-10-2020,641,1273,13046,0,11,0,0
TR,30-10-2020,593,1235,13479,0,7,0,0
TR,31-10-2020,582,1138,12063,0,6,0,0
TR,01-11-2020,573,1162,11612,0,3,0,0
TR,02-11-2020,595,1165,12116,0,5,0,0
TR,03-11-2020,696,1165,14092,0,6,0,0
TR,04-11-2020,652,1075,14782,0,9,0,0
TR,05-11-2020,671,1020,15502,0,8,0,0
TR,06-11-2020,684,929,15805,0,8,0,0
TR,07-11-2020,717,914,16865,0,10,0,0
TR,08-11-2020,723,810,17564,0,11,0,0
TR,09-11-2020,691,731,17700,0,11,0,0
TR,10-11-2020,633,691,17803,0,9,0,0
TR,11-11-2020,601,628,17785,0,6,0,0
TR,12-11-2020,528,663,17499,0,6,0,0
TR,13-11-2020,494,648,17050,0,6,0,0
TR,14-11-2020,485,622,17003,0,6,0,0
TR,15-11-2020,428,620,16440,0,5,0,0
TR,16-11-2020,419,590,15612,0,5,0,0
TR,17-11-2020,417,622,15239,0,5,0,0
TR,18-11-2020,406,692,15218,0,5,0,0
TR,19-11-2020,452,648,15559,0,5,0,0
TR,20-11-2020,451,654,16142,0,5,0,0
TR,21-11-2020,448,670,16565,0,4,0,0
TR,22-11-2020,470,701,17562,0,4,0,0
TR,23-11-2020,472,714,18410,0,5,0,0
TR,24-11-2020,454,665,18407,0,6,0,0
TR,25-11-2020,416,618,17819,0,6,0,0
TR,26-11-2020,361,585,16914,0,6,0,0
TR,27-11-2020,318,531,15501,0,5,0,0
TR,28-11-2020,274,484,14286,0,4,0,0
TR,30-11-2020,261,461,13370,0,1,0,0
TR,01-12-2020,233,468,12789,0,0,0,0
TR,02-12-2020,236,453,12588,0,2,0,0
TR,03-12-2020,225,438,13241,0,2,0,0
TR,04-12-2020,226,448,13924,0,2,0,0
TR,05-12-2020,219,441,14634,0,2,0,0
TR,06-12-2020,250,500,16989,0,2,0,0
TR,07-12-2020,202,380,15139,0,3,0,0
TR,08-12-2020,199,361,15480,0,3,0,0
TR,09-12-2020,181,348,15426,0,1,0,0
TR,10-12-2020,173,325,14925,0,1,0,0
TR,11-12-2020,161,303,14779,0,2,0,0
TR,12-12-2020,155,276,13915,0,3,0,0
TR,13-12-2020,147,242,13358,0,4,0,0
TR,14-12-2020,151,232,13075,0,3,0,0
TR,15-12-2020,132,242,12902,0,3,0,0
TR,16-12-2020,136,228,13200,0,5,0,0
TR,17-12-2020,122,225,12937,0,5,0,0
TR,18-12-2020,122,221,12455,0,4,0,0
TR,19-12-2020,130,216,12481,0,3,0,0
TR,20-12-2020,129,222,12236,0,2,0,0
TR,21-12-2020,127,219,12023,0,4,0,0
TR,22-12-2020,131,228,11481,0,4,0,0
TR,23-12-2020,122,216,10559,0,5,0,0
TR,24-12-2020,118,211,9907,0,6,0,0
TR,25-12-2020,106,186,9576,0,6,0,0
TR,26-12-2020,81,171,8788,0,7,0,0
TR,27-12-2020,70,163,8289,0,7,0,0
TR,28-12-2020,69,150,8089,0,5,0,0
TR,29-12-2020,58,126,7872,0,5,0,0
TR,30-12-2020,55,122,7736,0,2,0,0
TR,31-12-2020,48,111,7851,0,1,0,0
TR,01-01-2021,43,122,8080,0,1,0,0
TR,02-01-2021,50,123,8633,0,0,0,0
TR,03-01-2021,45,114,8986,0,0,0,0
TR,04-01-2021,39,104,9086,0,0,0,0
TR,05-01-2021,38,105,9205,0,0,0,0
TR,06-01-2021,28,100,9296,0,2,0,0
TR,07-01-2021,30,92,9083,0,2,0,0
TR,08-01-2021,31,73,8722,0,3,0,0
TR,10-01-2021,25,53,7910,0,3,0,0
TR,11-01-2021,24,54,7699,0,3,0,0
TR,12-01-2021,25,46,8043,0,3,0,0
TR,13-01-2021,29,45,8529,0,2,0,0
TR,14-01-2021,26,43,8862,0,2,0,0
TR,15-01-2021,26,38,8668,0,2,0,0
TR,16-01-2021,30,45,9579,0,3,355,0
TR,18-01-2021,25,33,8372,0,3,1736,0
TR,19-01-2021,26,33,7474,0,3,3734,0
TR,20-01-2021,21,27,6338,0,2,3734,0
TR,21-01-2021,18,25,5630,0,2,9272,0
TR,22-01-2021,17,26,5224,0,1,14252,0
TR,23-01-2021,15,22,4960,0,0,13897,0
TR,25-01-2021,13,20,4440,0,0,17962,0
TR,26-01-2021,11,22,4254,0,0,15964,0
TR,27-01-2021,10,24,3808,0,0,15964,0
TR,28-01-2021,8,23,3568,0,0,15030,0
TR,29-01-2021,6,20,3640,0,0,13365,0
TR,30-01-2021,6,19,3448,0,0,15544,0
TR,01-02-2021,6,19,3236,0,0,11492,0
TR,02-02-2021,5,16,3010,0,0,12498,0
TR,03-02-2021,5,12,2648,0,0,12642,0
TR,04-02-2021,5,14,3081,0,0,10889,0
TR,05-02-2021,4,13,2889,0,0,9742,0
TR,06-02-2021,2,12,2931,0,0,10551,0
TR,07-02-2021,2,15,2931,0,0,10609,0
TR,08-02-2021,1,12,3327,0,0,14484,0
TR,09-02-2021,2,12,3506,0,0,19253,0
TR,10-02-2021,2,12,4230,0,0,20568,0
TR,11-02-2021,2,9,3866,0,0,24247,0
TR,12-02-2021,1,10,3819,0,0,27929,0
TR,13-02-2021,1,9,4243,0,0,28849,366
TR,14-02-2021,1,7,4485,0,0,28791,366
TR,15-02-2021,1,7,3501,0,0,28140,1491
TR,16-02-2021,0,5,2926,0,0,22475,1491
TR,17-02-2021,2,5,2988,0,0,22657,2361
TR,18-02-2021,4,4,2963,0,0,19592,6766
TR,19-02-2021,4,2,3668,0,0,15754,11134
TR,20-02-2021,39,2,3858,0,0,13173,11221
TR,22-02-2021,41,2,3616,0,0,10440,13575
TR,23-02-2021,45,2,4353,0,0,11865,14858
TR,24-02-2021,45,2,4212,0,0,10771,14055
TR,25-02-2021,43,23,4066,0,0,9457,12761
TR,26-02-2021,50,23,3517,0,0,8407,10395
TR,01-03-2021,23,25,3744,0,0,6736,7714
TR,02-03-2021,19,25,3007,0,0,7850,7881
TR,03-03-2021,20,27,3504,0,0,8068,8811
TR,04-03-2021,22,14,3045,0,0,10419,7381
TR,05-03-2021,15,14,2471,0,0,14141,7562
TR,06-03-2021,17,18,4196,0,0,15945,8298
TR,08-03-2021,7,16,3744,0,0,20215,10689
TR,09-03-2021,7,16,3744,0,0,21861,13216
TR,10-03-2021,4,14,2602,0,0,21941,13338
TR,11-03-2021,3,18,4560,0,0,18255,12663
TR,12-03-2021,3,18,4560,0,0,19847,16581
TR,13-03-2021,3,24,3604,0,0,19857,17899
TR,14-03-2021,5,24,4155,0,0,20364,17905
TR,15-03-2021,5,23,4163,0,0,28372,21254
TR,16-03-2021,16,26,4163,0,0,39963,20574
TR,17-03-2021,17,36,4776,0,0,48437,20303
TR,18-03-2021,19,25,3598,0,0,74500,22800
TR,19-03-2021,29,26,4362,0,0,98845,19646
TR,20-03-2021,32,17,4420,0,0,124781,18993
TR,21-03-2021,35,17,4773,0,0,129149,19092
TR,22-03-2021,35,17,4145,0,0,165487,14636
TR,23-03-2021,30,15,4911,0,1,189609,13026
TR,24-03-2021,38,5,5107,0,1,247037,13310
TR,25-03-2021,36,4,5311,0,1,288473,11290
TR,26-03-2021,26,3,4547,0,1,345810,9707
TR,27-03-2021,31,4,5207,0,1,326706,8473
TR,28-03-2021,26,4,4303,0,1,327907,8409
TR,29-03-2021,29,9,4037,0,1,277750,5874
TR,30-03-2021,23,8,5042,0,0,265512,5594
TR,31-03-2021,14,8,4233,0,0,208347,5002
TR,01-04-2021,37,20,5142,0,0,161079,4877
TR,02-04-2021,41,25,6195,0,0,61766,4502
TR,03-04-2021,33,28,5207,0,0,63364,5814
TR,04-04-2021,47,28,6432,0,0,65955,6510
TR,05-04-2021,47,33,6941,0,0,80885,7374
TR,06-04-2021,61,39,6572,0,0,65729,6887
TR,07-04-2021,82,40,7706,0,1,62025,7658
TR,08-04-2021,95,30,7334,0,1,57231,8879
TR,09-04-2021,123,33,7967,0,1,83499,10284
TR,10-04-2021,162,29,8915,0,1,80920,10260
TR,11-04-2021,196,29,9557,0,1,78462,10133
TR,12-04-2021,203,21,9919,0,2,74057,12572
TR,13-04-2021,251,22,10616,0,2,68658,13899
TR,14-04-2021,269,43,11565,3,1,64838,13362
TR,15-04-2021,232,40,10053,3,1,48628,10807
TR,16-04-2021,231,39,9947,3,1,43142,16348
TR,17-04-2021,248,49,10641,3,1,45297,22782
TR,18-04-2021,269,56,11362,3,1,42298,24726
TR,19-04-2021,291,69,11880,3,0,42464,34947
TR,20-04-2021,289,78,12347,3,0,46036,45582
TR,21-04-2021,250,56,10264,0,0,47894,48575
TR,22-04-2021,418,130,15555,0,0,52733,55715
TR,23-04-2021,427,169,15397,31,0,55047,67559
TR,24-04-2021,496,203,16692,31,0,54437,77447
TR,25-04-2021,527,214,18278,31,0,55135,79669
TR,26-04-2021,593,261,20231,31,0,60254,96701
TR,27-04-2021,644,289,22035,31,0,65922,114020
TR,28-04-2021,768,324,26633,31,2,71549,127427
TR,29-04-2021,766,263,26417,31,2,82748,154130
TR,30-04-2021,867,267,29417,0,2,87386,165088
TR,01-05-2021,913,289,30341,0,4,86832,162354
TR,02-05-2021,1060,312,31485,0,4,84979,161148
TR,03-05-2021,1096,312,30850,0,5,72492,142574
TR,04-05-2021,1256,355,31865,0,6,59055,128246
TR,05-05-2021,1372,379,31753,1,4,52098,126841
TR,06-05-2021,1506,441,32030,1,7,39486,117796
TR,07-05-2021,1680,540,32791,1,8,27305,110484
TR,08-05-2021,1866,590,34383,1,7,21295,110925
TR,09-05-2021,1970,681,35425,1,8,19458,109101
TR,10-05-2021,1969,749,36178,1,11,19528,114219
TR,11-05-2021,2164,812,37081,1,13,19735,111091
TR,12-05-2021,2340,890,37983,0,22,17988,97705
TR,13-05-2021,2520,942,38865,0,21,17684,76691
TR,14-05-2021,2757,993,39337,0,22,14135,53769
TR,15-05-2021,2847,1126,38235,0,24,12923,39052
TR,16-05-2021,3257,1120,39499,0,25,13066,37489
TR,17-05-2021,3459,1282,40676,2,31,17480,20446
TR,18-05-2021,3739,1401,44177,2,32,34651,7807
TR,19-05-2021,4202,1581,48974,2,28,42393,5437
TR,20-05-2021,4442,1770,53439,2,29,80757,4171
TR,21-05-2021,4753,1949,59222,2,29,87328,3693
TR,22-05-2021,5168,2031,68961,2,28,102218,2968
TR,23-05-2021,5283,2101,74137,2,32,104592,2799
TR,24-05-2021,5374,2283,76684,0,24,102939,2858
TR,25-05-2021,5401,2441,77162,0,25,87679,2857
TR,26-05-2021,5189,3089,76665,0,23,81394,2926
TR,27-05-2021,5011,3839,73887,0,26,42516,484
TR,28-05-2021,4931,4493,73686,0,30,39407,737
TR,29-05-2021,4662,5039,67528,0,41,36618,779
TR,30-05-2021,4640,5565,68099,0,44,47681,770
TR,31-05-2021,4608,5964,76598,0,48,50139,747
TR,01-06-2021,4676,6382,83249,0,49,49205,687
TR,02-06-2021,4580,6281,84683,0,52,50246,665
TR,03-06-2021,4715,5673,90950,0,55,53706,641
TR,04-06-2021,4582,5403,96106,0,54,56164,490
TR,05-06-2021,4695,5195,112448,0,52,46772,471
TR,06-06-2021,4495,5005,115182,0,51,33971,483
TR,07-06-2021,4336,4921,108326,0,51,29198,570
TR,08-06-2021,4195,4671,107281,0,53,28309,714
TR,09-06-2021,4249,4668,112963,0,52,27085,760
TR,10-06-2021,4230,4573,113648,0,57,24141,1012
TR,11-06-2021,4221,4660,110649,0,57,19620,1186
TR,12-06-2021,3941,4555,94873,0,54,19505,4491
TR,13-06-2021,3852,4726,88949,0,55,19512,4591
TR,14-06-2021,3852,4547,85197,0,56,32074,8749
TR,15-06-2021,3680,4695,78878,0,52,49124,11843
TR,16-06-2021,3591,4430,71618,0,52,74652,13901
TR,17-06-2021,3420,4313,68273,0,43,121387,17838
TR,18-06-2021,3246,4176,67216,0,41,182830,22682
TR,19-06-2021,3261,4206,70887,1,38,235837,24463
TR,20-06-2021,3063,4164,70462,1,33,255727,26344
TR,21-06-2021,3003,4200,70586,1,30,385646,27049
TR,22-06-2021,2896,3906,69309,1,30,549256,31164
TR,23-06-2021,2755,3864,67157,1,29,575004,34123
TR,24-06-2021,2627,3861,63615,1,26,569381,35770
TR,25-06-2021,2529,3547,60295,2,25,536512,34725
TR,26-06-2021,2377,3342,54340,1,23,511296,36674
TR,27-06-2021,2495,3140,52677,2,22,495999,35906
TR,28-06-2021,2539,2960,52012,2,22,376516,40780
TR,29-06-2021,2594,2950,51882,2,21,212218,39515
TR,30-06-2021,2630,2776,52915,2,19,168599,37860
TR,01-07-2021,2721,2683,53964,2,22,138022,37015
TR,02-07-2021,2761,2751,52530,1,21,125577,41753
TR,03-07-2021,2864,2711,52919,1,20,104925,40956
TR,04-07-2021,2807,2615,53070,0,20,100803,40215
TR,05-07-2021,2814,2515,54121,0,20,82848,36043
TR,06-07-2021,2812,2359,54327,0,22,71831,33747
TR,07-07-2021,2842,2451,53626,0,24,66295,31976
TR,08-07-2021,2799,2531,53164,0,21,62027,31676
TR,09-07-2021,2921,2536,53603,0,26,55611,29528
